fare_amount,passenger_count,isAirport,year,hour,distance
11.7,1,0,2010,7,2.9670538869167973
4.5,5,0,2011,5,0.5316826601256176
10.9,1,0,2012,20,2.940176603022531
3.5,1,0,2012,20,0.0
8.0,6,0,2013,15,1.272681301153431
7.5,2,0,2013,16,0.07283173052377624
7.7,1,0,2011,15,0.9600173085181377
10.5,1,0,2011,19,1.4561832979857265
6.5,1,0,2013,21,0.7457080777110738
7.3,1,0,2009,11,1.3822152325675532
9.7,1,0,2010,14,2.480203995885563
4.1,0,0,2012,11,0.6058812693130384
5.0,1,0,2012,13,0.806821305475733
7.0,1,0,2013,13,0.7369925225830348
9.5,1,0,2014,14,0.9752612614869974
4.5,5,0,2009,0,0.5078593584225245
25.7,1,1,2012,23,6.101119709999058
13.0,1,0,2012,15,1.6211861961120924
7.5,3,0,2013,14,0.9771663296341203
6.5,4,0,2013,0,1.3850508297366655
15.0,5,0,2014,12,2.6978259399023545
10.9,1,0,2009,8,3.080028363920541
3.7,1,0,2010,18,0.3775301645986163
57.33,1,0,2013,18,12.174831608952212
8.2,1,0,2009,1,1.6885728153793194
3.7,1,0,2009,18,0.39351699081284314
5.3,1,0,2012,12,0.5745832127881737
9.3,1,0,2012,3,2.0074505269498584
13.5,1,0,2013,13,1.6674940526707864
9.5,5,0,2013,20,1.819689715531946
15.0,1,0,2014,19,0.9533111573959168
49.15,1,1,2009,21,14.413909313838097
5.3,1,0,2009,19,0.5942321363731545
10.5,1,0,2011,19,1.005838697208218
7.3,2,0,2011,12,1.2286256926170211
8.1,2,0,2012,21,2.252432269022233
7.0,2,0,2013,1,1.3683076694587433
9.3,1,0,2012,7,2.523760638490583
18.5,1,0,2012,12,2.53837467463672
7.5,1,0,2012,14,1.0700950223104009
52.0,1,0,2014,12,13.081829011094904
8.5,5,0,2015,21,1.5079564905089935
14.5,1,0,2014,6,4.103671597758527
11.3,1,0,2009,1,4.170199480129554
5.0,1,0,2013,11,0.8738700354043043
9.5,3,0,2013,18,1.110880091177292
8.0,1,0,2014,19,0.8358802142180021
18.5,6,0,2015,22,2.991546308232864
8.5,5,0,2009,10,2.748442089650389
7.0,1,0,2013,16,0.8378026118066831
3.3,1,0,2009,12,0.42048174679235484
4.1,1,0,2009,14,0.3385440592439424
9.3,5,0,2010,8,1.8409580677629334
10.0,1,0,2013,19,2.157899761711743
5.7,1,0,2011,21,0.5921807086774586
5.7,1,0,2010,10,1.1277016746863793
5.0,1,0,2013,5,0.6586617023179125
4.5,1,0,2013,11,0.3636236965532163
14.0,1,0,2014,18,1.9509464245452124
4.5,1,0,2014,2,0.0
57.33,1,0,2014,9,14.396527112498982
10.9,1,0,2009,9,0.6567345622290631
12.9,1,0,2010,10,3.6545071722060114
6.5,5,0,2009,9,0.6338493997842627
6.1,1,0,2011,16,1.2628800252474757
25.3,1,0,2011,5,6.688482137019869
13.7,6,0,2012,9,3.7286031738518703
8.0,1,0,2014,21,1.4996699901660437
13.7,1,0,2009,14,1.9857956338394123
12.5,1,0,2012,23,2.228204677980083
8.5,1,0,2012,12,1.3495070452429825
16.5,2,0,2013,10,3.7481923431556803
4.5,1,0,2013,23,0.44425126102844265
5.0,5,0,2013,6,0.3529220832953017
5.3,1,0,2010,21,1.1059341751231853
4.5,1,0,2011,9,0.6288217022452427
6.0,1,0,2015,12,0.5787591297713296
9.5,5,0,2014,18,1.022132350876944
7.3,1,0,2010,18,1.1419494229312064
9.5,1,0,2014,20,1.8053311795743803
21.5,1,0,2015,7,5.106512192581909
5.3,1,0,2009,11,0.7608229373077755
2.5,1,0,2009,5,0.00949662095131247
10.5,1,0,2012,20,2.8696947968084987
13.3,1,1,2012,18,3.55241214397273
6.0,1,0,2013,9,0.3617579877507949
9.5,1,0,2013,22,2.14916370535662
13.5,1,0,2014,13,0.8952709631012727
9.0,1,0,2015,18,1.5691753505312742
18.5,3,0,2013,11,3.155420197976003
45.0,1,1,2009,21,13.13372991208672
4.5,1,0,2010,11,0.6805214599556344
30.1,2,0,2011,1,8.882429944887688
7.0,2,0,2013,17,0.6415841588196834
9.0,1,0,2015,20,1.2974745863287984
18.0,1,0,2015,18,1.961666965070548
52.0,5,0,2012,17,12.931757095893904
6.1,1,0,2010,3,1.8379524059813714
9.3,1,0,2010,21,2.11143352196157
6.5,2,0,2010,16,1.1117517647197173
6.0,1,0,2013,14,0.7037046571305196
4.0,1,0,2014,14,0.43642362733128404
13.7,1,0,2010,4,2.2630649549548827
9.0,2,0,2012,13,1.455930406517674
14.9,2,0,2010,3,3.2811206397313724
24.9,0,1,2011,13,4.0459111390140805
5.3,1,0,2012,12,0.8003003910132225
11.3,1,0,2012,12,2.0522207676597803
16.1,3,1,2012,8,4.567063753971968
6.5,1,0,2013,23,1.1523720967999018
18.5,1,0,2009,7,5.445567627287896
12.5,3,0,2009,2,2.8847119653707596
7.7,1,0,2012,21,1.3031165539445118
13.0,1,0,2014,23,3.0867481144394375
50.1,1,0,2011,23,11.12682606824336
5.3,0,0,2012,12,1.0058543463174265
4.1,1,0,2012,15,0.501108852936599
25.5,1,0,2014,8,4.35463238134659
16.1,3,0,2012,23,4.289536824816183
18.0,1,0,2013,20,2.991765931227434
12.0,1,0,2014,8,2.2283805885923575
6.5,2,0,2015,10,1.3165373474121143
12.0,2,0,2014,20,2.0925351418437956
5.0,1,0,2014,20,0.8777354475948234
6.5,1,0,2009,17,1.1190531675469375
5.7,1,0,2011,21,0.8512662632749661
6.1,2,0,2012,11,0.0
6.0,1,0,2012,13,0.6249766629581811
2.5,1,0,2014,16,0.0
4.5,2,0,2010,8,0.6890382057007104
13.3,1,0,2012,14,2.9863643026268494
14.0,2,0,2013,15,1.7422136013361704
11.0,1,0,2013,7,1.5834182980432916
12.0,1,0,2014,22,1.8303983570593747
4.9,1,0,2010,19,0.9337327250913939
6.5,1,0,2011,0,1.1999141192907614
6.5,1,0,2011,10,0.8157123172662081
8.5,1,0,2012,6,2.1498230994393097
35.3,1,0,2013,5,5.387971176929545
9.5,1,0,2013,8,0.9953259359103657
11.0,1,0,2014,17,1.4232620907970512
6.5,1,0,2011,12,0.7022215119360632
9.5,6,0,2015,12,1.6123500796502264
7.3,5,0,2009,11,0.9057889116214579
16.5,1,1,2015,16,3.6486605146583835
6.5,1,0,2015,13,0.8694129539555048
8.1,1,0,2009,2,2.534398853710388
16.1,2,0,2010,8,3.6515769624718324
6.9,1,0,2012,11,1.1557475346094797
19.0,1,0,2015,22,3.8974200691418805
26.9,1,0,2009,4,9.0750810006194
5.7,2,0,2009,22,0.5504737445608269
16.1,1,0,2012,19,3.467983292818732
10.1,1,0,2012,19,1.5280047771572947
26.0,2,0,2013,10,3.179895623774324
5.0,1,0,2013,15,0.6006413203862698
21.5,1,0,2015,16,3.7270596549747133
9.7,4,0,2009,19,2.083329708940662
4.1,1,0,2011,12,0.4252499427717757
13.5,1,1,2014,0,2.9617478393844126
4.5,1,0,2014,12,0.28902276402213356
19.0,1,0,2015,10,2.378124982980844
6.5,2,0,2011,6,0.984004126734734
6.1,1,0,2011,21,1.5400300318474212
4.9,1,0,2011,15,0.6102436670789512
8.9,1,0,2012,1,1.3431275853549018
52.0,1,1,2012,23,12.661022104616531
11.0,1,0,2013,20,1.5314631638718657
19.0,6,0,2014,18,2.041839443407471
7.3,1,0,2012,20,1.3518466344671625
8.5,2,0,2010,22,2.0188897018065175
16.1,1,0,2009,0,1.8246161180163853
7.3,1,0,2011,10,1.3863924790882627
6.5,1,0,2014,11,1.2632323496371332
19.0,1,0,2014,12,2.820271402089055
6.9,1,0,2010,23,0.8672523940012962
18.5,2,0,2013,19,4.128531090112755
10.9,2,0,2010,12,2.3011835125769693
6.9,2,0,2012,9,1.2546382261346525
12.5,5,0,2014,21,2.2907558340334644
12.0,2,0,2014,12,1.6989476980008529
4.9,3,0,2011,19,0.5493121179681092
17.7,1,0,2011,13,3.196058701272593
7.0,1,0,2013,20,0.6944957486425353
6.1,1,0,2009,1,1.023773941761028
9.7,1,0,2010,7,2.5154099703570805
4.5,1,0,2009,10,0.12623335766990051
13.3,5,0,2010,16,0.8513654160093012
16.1,5,0,2010,23,3.26380725611129
7.7,1,0,2012,1,1.5289461063909806
5.5,2,0,2014,20,0.5408126668778475
7.3,1,0,2011,20,1.2431607543666459
22.5,1,0,2015,18,3.7760582644399787
33.3,1,1,2012,14,7.811669293441181
35.83,2,1,2015,9,5.610013718205187
4.9,2,0,2010,23,1.0216451649061942
8.5,3,0,2014,17,1.1056088986584223
5.7,2,0,2009,23,0.9992138168659479
16.1,3,0,2010,18,2.216957562495131
7.7,2,0,2010,17,1.8466591136073582
11.0,2,0,2014,20,1.6661921071445576
7.7,1,0,2011,20,1.0757967275676432
12.1,1,0,2011,19,2.807169976884624
32.0,1,0,2013,18,3.9626350392662943
11.7,5,0,2011,19,2.516969687442704
7.7,1,0,2012,11,1.2835472348955028
13.7,3,0,2010,3,3.533274792081368
18.0,4,0,2014,17,2.325493244085406
9.7,2,0,2011,19,2.2251935502054345
10.0,1,0,2014,9,1.2616866703295557
4.9,5,0,2009,22,0.966920827682519
8.9,4,0,2012,14,1.4835233027173618
6.5,1,0,2014,7,0.9923991031671044
7.7,1,0,2009,20,1.6616554089935887
7.7,1,0,2010,11,0.0
10.5,1,0,2012,20,2.58246828502049
10.0,1,0,2013,20,1.4882890943262002
6.9,1,0,2010,7,0.0
12.9,4,1,2011,16,3.494304674857314
6.1,1,0,2012,21,1.1584221539146118
16.1,1,0,2010,9,4.0431542568614285
25.7,2,0,2011,22,5.5086815590284
7.3,1,0,2009,0,1.3075276176567916
6.5,2,0,2011,17,0.8838426440152866
28.1,1,0,2011,11,5.709282315606138
6.5,1,0,2015,7,0.7307387156044914
14.9,1,0,2011,13,3.5199265121000844
9.5,1,0,2014,17,1.5313993168085682
6.1,1,0,2012,17,1.0932723970468026
45.0,1,0,2010,19,10.510750687457795
19.7,1,0,2010,4,5.000120686949113
15.0,2,0,2014,17,2.767723281034254
5.0,1,0,2014,21,0.5589733319649932
24.5,2,0,2011,22,7.363574736639339
49.8,1,0,2012,17,12.203154249222244
16.5,1,0,2013,22,2.9744455033909607
15.0,6,0,2015,7,2.4790669983668003
10.5,1,0,2012,14,2.91786686862176
5.5,1,0,2013,18,0.8148977715763198
7.0,1,0,2014,6,1.3689094722215556
6.0,1,0,2014,8,1.0024436849312015
5.3,1,0,2009,20,0.5907727080975373
6.1,1,0,2009,3,1.3870816336533538
13.7,2,0,2012,18,3.5206020310051334
4.9,1,0,2009,7,59.560357589727445
7.7,1,0,2009,20,4.250975115500119
2.9,1,0,2012,15,0.058103406890567984
5.5,1,0,2013,23,0.762267984314438
5.7,1,0,2012,6,0.9491574092438505
6.5,1,0,2014,8,0.6916415215185229
9.0,1,0,2014,17,1.5291970484659951
7.3,1,0,2009,15,2.053531892784327
49.8,2,1,2012,1,13.391611779745489
6.5,6,0,2015,8,0.8546433175735588
25.7,1,0,2012,22,7.2945392828064355
12.5,1,0,2013,12,2.1436954271849307
26.0,3,0,2013,11,6.32268929834934
9.5,1,0,2013,19,1.1820132447092655
12.5,2,0,2014,23,2.0845242414850103
10.9,1,0,2009,3,2.0817908301724373
37.47,2,1,2009,12,6.409077732891323
5.3,1,0,2012,18,1.008397256313915
16.0,2,0,2013,9,2.380939673138149
49.5,1,1,2014,22,10.482736458056676
4.5,1,0,2010,7,0.6562712121192223
31.0,1,0,2013,12,4.355022579880931
5.5,2,0,2014,15,0.8081428314462664
6.9,1,0,2009,21,1.235992343118517
7.5,1,0,2015,12,0.5525532343465265
9.7,1,0,2009,11,1.5776125739543783
48.04,2,1,2015,8,6.390880909202374
10.9,1,0,2010,20,2.474566517326445
9.5,1,0,2013,13,1.5202100203791664
33.870000000000005,1,0,2009,14,6.142704723573665
12.1,1,0,2010,7,3.5460349046993684
16.5,1,0,2011,18,4.516765693155708
8.5,1,0,2014,7,1.4329649088351724
6.9,1,0,2009,0,1.824924708812176
9.1,1,0,2009,18,1.3109470612631149
12.6,1,0,2009,2,3.8306076010250476
6.5,1,0,2009,9,0.6962926043018512
10.5,2,0,2010,19,2.5116045639282327
5.7,1,0,2011,0,1.1216996251400806
9.5,1,0,2014,12,1.1083142933291055
12.5,1,0,2011,2,3.397874617929858
7.7,1,0,2011,12,1.456328832037093
14.1,2,0,2012,11,2.9489814405324415
32.0,1,0,2013,10,6.523099386626103
5.7,1,0,2009,7,1.2944328480305078
4.5,1,0,2009,17,0.7165525817102373
27.47,3,1,2010,14,4.602828927557275
8.9,4,0,2011,19,2.03704970094414
6.1,1,0,2009,20,1.3420953711663246
4.1,1,0,2011,4,0.41688824329287855
7.5,1,0,2013,22,0.8449626375691378
2.5,1,0,2009,18,0.20902167019499318
5.3,1,0,2012,8,0.7207123599639486
5.0,1,0,2013,16,0.6617711342050264
17.0,1,0,2014,19,3.613709171193016
12.1,1,0,2011,2,2.1966432638840936
4.9,1,0,2011,8,0.8449444794741293
3.7,1,0,2012,21,0.446829391305823
14.5,1,0,2012,8,2.871792551203144
4.5,2,0,2013,23,0.45381716472631195
4.5,1,0,2014,11,0.5201764790341619
4.5,1,0,2014,10,0.3117274129317512
5.0,1,0,2014,22,1.0185256880100038
9.5,3,0,2014,18,1.2932667480438196
5.7,1,0,2009,17,0.7620626415318879
10.5,5,0,2009,11,0.9471070516680036
4.5,1,0,2009,18,0.9806827548710083
6.9,1,0,2012,9,1.2923185952660763
12.5,1,0,2013,19,3.0148176914391103
6.0,1,0,2013,23,1.1247724222855509
7.5,6,0,2013,16,0.9920195510726828
4.5,1,0,2014,22,0.0
11.0,1,0,2014,11,2.4951291880695776
6.9,1,0,2009,14,1.4359587867909858
6.9,1,0,2010,20,0.9324142452639439
10.1,1,0,2011,14,2.3258596749324925
5.7,1,0,2012,17,0.6672375753221256
37.0,2,0,2014,3,9.518397988122869
5.7,1,0,2009,20,1.5328287888541021
7.7,4,0,2010,2,1.6278375739584046
8.1,1,0,2010,11,1.8628653957959789
8.1,1,0,2010,8,1.1899582938793585
21.0,2,0,2012,21,1.9365289903833425
4.5,5,0,2013,19,0.484611020709816
4.5,1,0,2011,8,0.26306278001483946
6.9,2,0,2009,22,0.4859793111776724
6.5,1,0,2011,23,1.6835428867377549
14.9,1,0,2012,21,2.291200248646659
7.3,1,0,2011,9,1.211310705182579
7.7,3,0,2009,2,1.3547185391020717
3.3,1,0,2010,17,0.5291363433368208
7.7,5,0,2009,18,1.6537732342453229
52.0,1,0,2014,11,0.0
4.9,1,0,2009,8,0.36077295791586433
14.1,1,0,2011,10,3.1324461954436504
6.9,6,0,2011,1,1.176292721996832
8.5,1,0,2013,1,1.8692612621944609
5.7,4,0,2009,13,0.7719371364641942
28.5,5,0,2013,8,5.2515117398581665
10.0,1,0,2013,20,1.6012726514010018
6.0,1,0,2013,23,0.49814041337594783
8.5,5,0,2010,18,6.7477852444842235
7.0,6,0,2015,0,1.0359418414815047
21.0,1,0,2015,8,4.769438812351105
3.7,1,0,2010,18,0.3825273444521481
4.5,6,0,2015,22,0.3668565107653811
8.9,2,0,2009,0,1.2112699122910595
16.5,1,0,2010,17,3.833242274993711
4.9,1,0,2010,11,0.376281679901327
9.3,1,0,2011,16,1.6098319293001064
9.0,1,0,2014,21,1.2349849298327615
7.5,2,0,2015,8,0.9172785902514012
6.1,3,0,2010,0,1.3996144039691807
31.7,1,0,2011,9,6.0515573286162025
15.0,3,0,2012,9,2.6670802239628233
10.0,2,0,2013,19,1.6025492421071263
15.0,1,0,2014,9,1.0572071961374405
12.5,5,0,2012,22,2.2480847849745227
22.5,1,0,2015,9,4.892772887669109
4.1,1,0,2009,18,0.7097636083774441
3.7,1,0,2010,14,0.3837502135852114
4.5,1,0,2015,15,0.7167856566667904
4.1,1,0,2009,11,0.6299202259305035
9.0,5,0,2015,18,0.7138354609969852
14.1,1,0,2010,8,0.08902649935008257
6.9,1,0,2012,15,0.8486488376841312
49.8,1,1,2012,12,12.884049634355698
85.5,1,0,2012,20,11.540584684607365
5.5,2,0,2015,9,0.9267909394344068
6.9,1,0,2010,17,0.21333796400802865
12.1,1,0,2009,22,2.265540041285125
4.9,1,0,2009,11,0.5234895314899681
5.7,2,0,2010,18,1.0383025586376748
5.3,1,0,2011,8,1.3802816294853848
10.9,1,0,2011,23,3.109667277118863
4.9,1,0,2012,4,0.8683327653222896
6.5,1,0,2013,20,0.6355743293382108
8.5,1,0,2011,8,1.51435324823599
13.5,1,0,2014,19,2.7008701792310528
10.0,1,0,2015,20,1.8702768626977466
3.7,3,0,2009,19,0.6505955354269954
9.3,1,0,2010,6,2.4099510077975097
9.3,1,0,2011,18,1.6205365993906111
12.5,1,0,2013,17,2.7782339425753015
3.7,1,0,2009,22,0.4202649897018565
37.87,1,0,2010,17,5.32392798204776
6.5,1,0,2010,18,1.085231592393994
20.9,1,0,2011,4,3.8922098677151835
14.5,1,0,2012,12,3.7144384100022525
8.5,1,0,2012,21,1.9457210239324638
5.7,1,0,2009,22,0.9701237575148351
6.9,1,0,2010,21,1.1062190508275092
9.3,5,0,2011,9,2.0596885910523746
11.5,1,0,2014,10,1.3703962991853842
9.3,1,0,2010,9,1.5912611328781423
57.33,1,0,2014,20,13.95891229844846
23.7,1,0,2009,14,6.066406173077518
8.5,1,0,2012,14,0.8300744183628679
25.85,1,1,2009,20,6.222304116730184
9.5,1,0,2013,14,0.6855666010905146
12.0,2,0,2015,0,0.0
23.7,1,0,2011,3,8.320022265243987
13.5,1,0,2009,18,2.907352377030081
8.1,1,0,2009,15,1.5975154663637763
8.9,2,0,2009,23,2.5055915912505546
3.7,1,0,2010,12,0.6239991807728994
12.0,3,0,2013,19,1.7064289570934041
6.5,1,0,2009,13,1.4706739209350583
8.9,5,0,2011,20,0.0
11.3,1,0,2011,10,2.4698734422618074
7.5,2,0,2013,22,0.450627474774396
7.0,1,0,2013,13,1.0238299596908562
11.5,1,0,2014,14,2.068995797263072
9.5,1,0,2014,21,1.3178830327427105
21.5,1,0,2013,2,5.09832303417657
5.5,1,0,2015,10,0.7166506096721004
5.5,1,0,2015,12,0.5006944017303526
4.5,1,0,2011,2,0.5923376747805454
6.9,1,0,2011,6,0.9006747992009206
12.1,1,0,2011,9,2.668724479716281
33.7,1,0,2012,12,8.86331002173325
7.0,1,0,2013,12,0.8269956206614261
8.0,1,0,2015,0,1.0555740006549368
36.1,1,0,2010,4,5.543769215321317
8.5,1,0,2011,11,0.9405552111866871
4.5,3,0,2011,19,0.6658477516088375
3.7,1,0,2012,11,0.41342873225467186
11.0,1,0,2012,20,1.6401151777241514
5.5,6,0,2013,19,1.09024019858108
8.5,1,0,2013,9,2.1115741745342214
5.3,1,0,2010,7,0.6750285967373649
6.9,5,0,2011,4,1.050883874137683
6.9,1,0,2012,16,1.2100798287603736
7.3,1,0,2011,7,0.9037943867248114
8.9,1,0,2012,23,1.6114920937572266
21.5,1,0,2012,1,5.0009430260493515
11.3,1,0,2009,12,2.928473152748432
6.1,6,0,2012,13,0.9363278877521849
55.0,1,0,2012,2,12.35988827927429
34.0,1,1,2013,19,8.576327780639382
5.7,4,0,2012,17,0.6091194189102224
5.5,1,0,2013,0,0.7475157325611483
5.7,1,0,2009,14,0.757473073849441
5.3,1,0,2009,12,1.0354626510826577
11.3,1,0,2009,0,1.9662351979377954
5.3,1,0,2010,9,0.8311456372070649
4.9,1,0,2010,12,0.966323829844337
17.0,2,0,2014,21,3.696403038381623
9.5,1,0,2015,21,1.539242083689237
8.5,1,0,2010,13,1.7084967359024805
4.5,1,0,2014,21,0.4959304239236512
10.5,1,0,2010,9,3.083873483335639
37.0,2,0,2015,22,7.976180831200665
4.5,1,0,2015,8,0.7203479926597206
25.0,1,0,2013,12,4.750810662713522
6.0,1,0,2014,12,0.839469741611464
33.8,2,0,2012,13,5.481947769988211
7.0,2,0,2015,1,1.1097006818349986
20.9,2,0,2009,21,4.685464089313613
6.5,1,0,2010,8,1.3034319451966263
13.3,1,0,2010,9,1.6858652281723612
13.5,2,0,2014,13,1.4379133842924139
10.5,1,0,2014,18,1.319124829060318
13.3,1,0,2011,8,3.2985537324777945
5.3,2,0,2012,0,0.7117140092868122
10.0,2,0,2014,15,0.9311014401589517
3.3,5,0,2009,17,0.5748538678978676
15.3,1,0,2010,18,2.16502713964966
8.1,1,0,2011,18,1.3206550053083856
16.0,2,0,2014,3,3.6692214180231475
11.7,1,0,2009,21,2.93169901084896
7.3,1,0,2010,19,1.901033924708133
6.1,3,0,2009,21,1.5212785333239545
5.7,1,0,2010,15,0.4961767387504635
8.1,3,0,2010,19,0.7581889080223361
6.9,1,0,2011,21,1.5388868313025126
4.5,1,0,2011,21,0.48726156722010266
4.9,1,0,2009,14,0.5070757397371405
18.9,1,0,2011,22,4.6040056928655995
6.9,1,0,2011,20,1.0291820976206032
6.5,1,0,2013,2,1.040704877011574
12.1,1,0,2010,15,2.330383186996625
31.0,1,0,2013,3,6.212005736302148
7.0,1,0,2014,19,0.9577832212125994
11.5,2,0,2009,19,2.246790002087919
11.7,3,0,2009,11,1.8606314670787594
19.5,1,0,2014,2,5.088952811545621
7.0,1,0,2014,9,0.6187075337920539
4.1,1,0,2009,8,0.4284510053508162
8.0,1,0,2014,17,1.1581019528403662
5.0,1,0,2015,17,1.1675069691252997
9.7,2,0,2010,18,1.563907855864324
17.7,1,0,2010,20,4.310083583967366
14.5,1,0,2012,23,3.3197713558957567
6.5,6,0,2015,2,1.0155056464565893
10.5,1,0,2011,21,2.4320579815134553
6.9,2,0,2012,9,1.3503193344465474
49.8,3,0,2012,13,12.500535208322296
7.0,2,0,2012,11,0.8856063437448632
9.0,2,0,2009,20,1.7558356610564618
13.3,2,0,2009,21,3.421950342817243
18.1,1,0,2011,22,5.736740958517254
8.5,1,0,2012,14,1.0548172829063875
52.0,1,1,2015,18,13.16845669849942
11.5,1,0,2015,18,1.4896336477886667
6.5,1,0,2010,8,1.1047704771415978
9.3,1,0,2011,15,2.0678552871546
8.1,3,0,2011,2,1.4641992480002495
7.3,2,0,2011,17,1.1932806083502434
10.1,5,0,2010,22,2.631485138147523
9.3,1,0,2011,0,2.0361365396279867
10.0,1,0,2012,15,0.9639366627249591
14.0,1,0,2013,20,3.3983864385944984
25.5,3,0,2014,1,6.359865579925524
5.7,1,0,2012,11,0.0
8.0,4,0,2012,9,1.5277125267925258
13.5,1,0,2014,18,2.7438985821164965
4.9,1,0,2009,11,0.7064738317644698
5.7,1,0,2009,21,0.8045646924792763
5.3,1,0,2011,22,1.0276926770171804
16.9,1,0,2011,15,1.1922686330041654
8.1,1,0,2009,9,1.2647468321416842
6.1,1,0,2009,9,0.6597749693481039
9.7,1,0,2011,12,1.2873147083510097
5.0,1,0,2012,7,0.9419314388006732
49.8,3,1,2011,10,13.259567743412937
4.5,1,0,2009,17,0.4306519250561951
7.7,1,0,2010,13,0.8656995179492577
4.5,1,0,2011,14,0.41060766080722494
10.5,3,0,2013,22,2.182331324332677
31.5,1,0,2013,9,6.786175194305213
11.7,1,0,2009,11,3.4412533678422252
38.5,1,0,2009,0,11.389356042422857
8.1,1,0,2009,19,1.3757246140467931
10.5,4,0,2011,6,2.354162514050854
6.9,5,0,2012,22,1.1333392977925882
4.1,1,0,2012,15,0.0
8.5,5,0,2013,2,1.3990288951893475
9.3,1,0,2011,23,1.8757089058476168
6.5,2,0,2011,23,1.2205976301590251
5.7,5,0,2012,23,0.3125666703777479
4.9,1,0,2009,7,1.3104950932425314
5.5,1,0,2012,15,0.17918439323661742
8.5,1,0,2015,23,1.3608862801889543
31.7,1,1,2009,21,10.123914076138545
7.3,1,0,2010,19,1.2096793520483162
11.3,2,0,2010,4,2.3729508310474
4.5,1,0,2010,22,0.4175548848512886
8.0,4,0,2013,3,1.2054945869251281
9.3,1,0,2009,15,1.1568422720778448
10.5,1,0,2013,20,1.8843245784679934
14.0,2,0,2014,20,1.7540981621994165
12.5,5,0,2009,20,3.378899367925326
16.1,1,0,2012,14,3.9311105465136453
6.5,3,0,2013,13,0.896505413883294
16.1,1,0,2011,10,3.8409818167413348
28.9,1,0,2011,12,4.296777599511797
5.0,2,0,2014,10,0.5438076155781626
7.7,1,0,2011,7,1.880899360782243
4.5,1,0,2013,11,0.3304398396112332
9.0,1,0,2013,17,1.248843919588552
36.0,1,1,2014,18,9.802323525482878
8.5,1,0,2010,16,1.0255836546155954
10.5,2,0,2012,0,1.8846599915367253
16.0,1,0,2012,22,2.9286492236539585
25.5,1,0,2014,9,2.9902398548553046
12.5,1,0,2009,11,2.8865146094768868
14.5,2,0,2013,22,3.5458265566838034
4.0,1,0,2014,23,0.6182443510916867
15.0,2,0,2015,10,3.3448232309367034
19.5,1,0,2015,6,3.6362121835618253
9.3,1,0,2010,17,1.7115310502370191
9.3,1,0,2010,23,3.1068568635259237
4.9,1,0,2011,10,0.8846391206885927
6.5,1,0,2011,13,1.6509017278300506
32.83,1,0,2014,19,6.82189656161039
10.0,1,0,2014,14,1.4921409816194842
3.7,5,0,2009,14,0.5856223864607838
5.3,1,0,2010,16,0.6359617958420368
12.5,1,0,2013,4,3.003467698943246
6.0,1,0,2014,8,0.8910683063166871
4.5,2,0,2010,8,0.0
18.0,2,0,2013,18,3.8675939471303717
6.5,1,0,2013,14,0.6813842860746478
5.5,1,0,2013,2,0.5018504742272604
5.5,2,0,2014,7,0.7567150808283255
4.5,1,0,2014,21,0.5346655227649605
7.7,1,0,2009,6,1.49165845687497
5.7,1,0,2010,22,0.6554579537778491
6.1,2,0,2012,9,0.9658355265780967
8.0,1,0,2012,13,0.9328507933667823
4.5,1,0,2013,12,0.5288071716755014
8.5,1,0,2014,19,1.4960823416999314
10.9,1,0,2009,7,2.6651655807393935
12.0,1,0,2014,11,1.4207586332199926
10.0,2,0,2014,17,1.3962376299510535
9.5,1,0,2015,18,1.0830656806985721
6.5,2,0,2012,7,0.715684466492459
3.5,1,0,2013,5,0.25623628679474747
12.0,1,0,2013,23,3.003541542297104
10.0,1,0,2014,1,1.0320026552170503
9.3,1,0,2009,10,1.5575721818321502
49.8,1,0,2012,11,0.000527037219901903
4.9,1,0,2012,20,0.6757849671818116
4.5,6,0,2013,18,0.3982742390798064
10.0,1,0,2013,12,1.7622811523469606
7.5,1,0,2014,20,1.2274116773267556
14.5,1,0,2011,16,2.4540466713359614
28.5,6,0,2012,14,5.692776629204071
11.7,1,0,2012,14,1.7922256519238988
6.0,1,0,2012,18,0.7166611370291724
7.7,2,0,2009,23,1.7684461556605282
12.9,5,0,2012,14,3.0239949489451954
9.3,1,0,2012,8,0.0
5.0,6,0,2014,10,0.5093879068197761
6.0,1,0,2015,9,0.7819579656367434
3.3,1,0,2009,14,0.36365924246836023
10.9,1,0,2010,22,2.8949262184341853
6.9,1,0,2011,13,1.153202527956481
6.9,2,0,2011,22,0.7828991738916382
8.0,1,0,2014,0,1.1072074737842243
29.0,2,0,2015,20,7.2303960397101115
12.1,1,0,2009,21,2.171637609874045
4.9,1,0,2011,13,0.2810342757731711
15.3,1,0,2012,15,3.2377647962765104
11.5,1,0,2013,20,0.949678616399927
12.1,1,0,2011,6,2.483536441254878
11.0,1,0,2015,14,2.4173305992906298
4.9,1,0,2009,19,0.8936766347138202
7.5,2,0,2013,14,0.0
3.3,3,0,2012,21,0.25533877881653655
6.0,2,0,2012,2,0.8110894642296831
4.5,1,0,2013,7,0.6088178289248073
4.5,1,0,2010,19,0.6964389249010864
13.7,2,0,2010,16,1.659512113041887
11.3,2,0,2011,20,1.8388527828467331
7.7,1,0,2009,9,0.9599015192956877
4.5,1,0,2009,18,0.5723124259404934
14.5,3,0,2011,0,3.5741091655785167
45.0,2,1,2012,14,1.5425841305511712
8.9,1,0,2012,13,2.1154283954721853
5.0,1,0,2013,10,0.5520570147276355
